MenuTitle#0,"""Exchange Shop"""
Charge_1#0,"""Segunda carga posible"""
Effect_0#0,"""Nada"""
Effect_1#0,"""Cambiar efecto de carga"""
Fire01_01#0,"""Técnica personalizada<br>Técnica de fuego 1・Custom 1 Descripción<br>fila 3."""
Fire02_01#0,"""Técnica personalizada<br>Técnica de fuego 2・Custom 1 Descripción<br>fila 3."""
Fire03_01#0,"""Técnica personalizada<br>Técnica de fuego 3・Custom 1 Descripción<br>fila 3."""
Fire04_01#0,"""Técnica personalizada<br>Técnica de fuego 4・Custom 1 Descripción<br>fila 3."""
Fire05_01#0,"""Técnica personalizada<br>Técnica de fuego 5・Custom 1 Descripción<br>fila 3."""
Fire06_01#0,"""Técnica personalizada<br>Técnica de fuego 6・Custom 1 Descripción<br>fila 3."""
Fire07_01#0,"""Técnica personalizada<br>Técnica de fuego 7・Custom 1 Descripción<br>fila 3."""
Ice01_01#0,"""Técnica personalizada<br>Técnica de hielo 1・Custom 1 Descripción<br>fila 3."""
Ice02_01#0,"""Técnica personalizada<br>Técnica de hielo 2・Custom 1 Descripción<br>fila 3."""
Ice03_01#0,"""Técnica personalizada<br>Técnica de hielo 3・Custom 1 Descripción<br>fila 3."""
Ice04_01#0,"""Técnica personalizada<br>Técnica de hielo 4・Custom 1 Descripción<br>fila 3."""
Ice05_01#0,"""Técnica personalizada<br>Técnica de hielo 5・Custom 1 Descripción<br>fila 3."""
Ice06_01#0,"""Técnica personalizada<br>Técnica de hielo 6・Custom 1 Descripción<br>fila 3."""
Ice07_01#0,"""Técnica personalizada<br>Técnica de hielo 7・Custom 1 Descripción<br>fila 3."""
Thunder01_01#0,"""Generar tormentas electricas en lugares arbitrarios.<br>Es imposible moverse mientras se carga.<br><br>,<br>."""
Thunder02_01#0,"""Técnica personalizada<br>Técnica de trueno 2・Custom 1 Descripción<br>fila 3."""
Thunder03_01#0,"""Técnica personalizada<br>Técnica de trueno 3・Custom 1 Descripción<br>fila 3."""
Thunder04_01#0,"""Técnica personalizada<br>Técnica de trueno 4・Custom 1 Descripción<br>fila 3."""
Thunder05_01#0,"""Técnica personalizada<br>Técnica de trueno 5・Custom 1 Descripción<br>fila 3."""
Thunder06_01#0,"""Técnica personalizada<br>Técnica de trueno 6・Custom 1 Descripción<br>fila 3."""
Thunder07_01#0,"""Técnica personalizada<br>Técnica de trueno 7・Custom 1 Descripción<br>fila 3."""
Wind01_01#0,"""Técnica personalizada<br>Técnica de viento 1・Custom 1 Descripción<br>fila 3."""
Wind02_01#0,"""Técnica personalizada<br>Técnica de viento 2・Custom 1 Descripción<br>fila 3."""
Wind03_01#0,"""Técnica personalizada<br>Técnica de viento 3・Custom 1 Descripción<br>fila 3."""
Wind04_01#0,"""Técnica personalizada<br>Técnica de viento 4・Custom 1 Descripción<br>fila 3."""
Wind05_01#0,"""Dispara las espirales de viento condensada<br>hacia adelante, después de viajar una cierta<br>distancia, se mantiene en su sitio<br>.<br>.<br>."""
Wind06_01#0,"""Técnica personalizada<br>Técnica de viento 6・Custom 1 Descripción<br>fila 3."""
Wind07_01#0,"""Técnica personalizada<br>Técnica de viento 7・Custom 1 Descripción<br>fila 3."""
Light01_01#0,"""Técnica personalizada<br>Técnica de luz 1・Custom 1 Descripción<br>fila 3."""
Light02_01#0,"""Técnica personalizada<br>Técnica de luz 2・Custom 1 Descripción<br>fila 3."""
Light03_01#0,"""Técnica personalizada<br>Técnica de luz 3・Custom 1 Descripción<br>fila 3."""
Light04_01#0,"""Técnica personalizada<br>Técnica de luz 4・Custom 1 Descripción<br>fila 3."""
Light05_01#0,"""Técnica personalizada<br>Técnica de luz 5・Custom 1 Descripción<br>fila 3."""
Light06_01#0,"""Técnica personalizada<br>Técnica de luz 6・Custom 1 Descripción<br>fila 3."""
Light07_01#0,"""Técnica personalizada<br>Técnica de luz 7・Custom 1 Descripción<br>fila 3."""
Dark01_01#0,"""Técnica personalizada<br>Técnica Oscura 1・Custom 1 Descripción<br>fila 3."""
Dark02_01#0,"""Técnica personalizada<br>Técnica Oscura 2・Custom 1 Descripción<br>fila 3."""
Dark03_01#0,"""Técnica personalizada<br>Técnica Oscura 3・Custom 1 Descripción<br>fila 3."""
Dark04_01#0,"""Técnica personalizada<br>Técnica Oscura 4・Custom 1 Descripción<br>fila 3."""
Dark05_01#0,"""Técnica personalizada<br>Técnica Oscura 5・Custom 1 Descripción<br>fila 3."""
Dark06_01#0,"""Técnica personalizada<br>Técnica Oscura 6・Custom 1 Descripción<br>fila 3."""
Dark07_01#0,"""Técnica personalizada<br>Técnica Oscura 7・Custom 1 Descripción<br>fila 3."""
Name_000#0,"""Bono de rare drop """
Name_001#0,"""Aumento de EXP """
Name_002#0,"""Mayor probabilidad de objetos no identificados """
Name_003#0,"""Restauracion automatica HP """
Name_004#0,"""Bonificación en objeto curativo"""
Name_005#0,"""Niega aleatoriamente el daño físico."""
Name_006#0,"""Niega aleatoriamente el daño Tech."""
Name_007#0,"""Previene estado quemar"""
Name_008#0,"""Previene la congelacion"""
Name_009#0,"""Previene Parálisis """
Name_010#0,"""Previene Mirage """
Name_011#0,"""Previene el Panico"""
Name_012#0,"""Previene envenenamiento"""
Name_013#0,"""Fortalecer al Partner """
Name_014#0,"""Daño de debilidad. Aumentar"""
Name_015#0,"""Efecto principal 015"""
Name_016#0,"""Autorrefuerzo En Trial """
Name_017#0,"""Recuperacion de HP en trial """
Name_018#0,"""Recuperacion de PP en trial """
Name_019#0,"""Ataque especial en disparo anormal """
Name_020#0,"""Aumento en ataques normales """
Name_021#0,"""Aumento de la tasa crítica """
Name_022#0,"""Ataque especial enemigo raro"""
Name_023#0,"""Titled Enemy Kamikaze"""
Name_024#0,"""Boosted Enemy Kamikaze"""
Name_025#0,"""Rare Enemy Resistance"""
Name_026#0,"""Titled Enemy Resistance"""
Name_027#0,"""Boosted Enemy Resistance"""
Name_028#0,"""Efecto principal 028"""
Name_029#0,"""Efecto principal 029"""
Name_030#0,"""Efecto principal 030"""
Name_031#0,"""Efecto principal 031"""
Name_032#0,"""Efecto principal 032"""
Name_033#0,"""Efecto principal 033"""
Name_034#0,"""Efecto principal 034"""
Name_035#0,"""Efecto principal 035"""
Name_036#0,"""Efecto principal 036"""
Name_037#0,"""Efecto principal 037"""
Name_038#0,"""Efecto principal 038"""
Name_039#0,"""Efecto principal 039"""
Name_040#0,"""Efecto principal 040"""
Name_041#0,"""Efecto principal 041"""
Name_042#0,"""Efecto principal 042"""
Name_043#0,"""Efecto principal 043"""
Name_044#0,"""Efecto principal 044"""
Name_045#0,"""Efecto principal 045"""
Name_046#0,"""Efecto principal 046"""
Name_047#0,"""Efecto principal 047"""
Name_048#0,"""Efecto principal 048"""
Name_049#0,"""Efecto principal 049"""
Name_050#0,"""Efecto principal 050"""
Name_051#0,"""Efecto principal 051"""
Name_052#0,"""Efecto principal 052"""
Name_053#0,"""Efecto principal 053"""
Name_054#0,"""Efecto principal 054"""
Name_055#0,"""Efecto principal 055"""
Name_056#0,"""Efecto principal 056"""
Name_057#0,"""Efecto principal 057"""
Name_058#0,"""Efecto principal 058"""
Name_059#0,"""Efecto principal 059"""
Name_060#0,"""Efecto principal 060"""
Name_061#0,"""Efecto principal 061"""
Name_062#0,"""Efecto principal 062"""
Name_063#0,"""Efecto principal 063"""
Name_064#0,"""Efecto principal 064"""
Name_065#0,"""Efecto principal 065"""
Name_066#0,"""Efecto principal 066"""
Name_067#0,"""Efecto principal 067"""
Name_068#0,"""Efecto principal 068"""
Name_069#0,"""Efecto principal 069"""
Name_070#0,"""Efecto principal 070"""
Name_071#0,"""Efecto principal 071"""
Name_072#0,"""Efecto principal 072"""
Name_073#0,"""Efecto principal 073"""
Name_074#0,"""Efecto principal 074"""
Name_075#0,"""Efecto principal 075"""
Name_076#0,"""Efecto principal 076"""
Name_077#0,"""Efecto principal 077"""
Name_078#0,"""Efecto principal 078"""
Name_079#0,"""Efecto principal 079"""
Name_080#0,"""Efecto principal 080"""
Name_081#0,"""Efecto principal 081"""
Name_082#0,"""Efecto principal 082"""
Name_083#0,"""Efecto principal 083"""
Name_084#0,"""Efecto principal 084"""
Name_085#0,"""Efecto principal 085"""
Name_086#0,"""Efecto principal 086"""
Name_087#0,"""Efecto principal 087"""
Name_088#0,"""Efecto principal 088"""
Name_089#0,"""Efecto principal 089"""
Name_090#0,"""Efecto principal 090"""
Name_091#0,"""Efecto principal 091"""
Name_092#0,"""Efecto principal 092"""
Name_093#0,"""Efecto principal 093"""
Name_094#0,"""Efecto principal 094"""
Name_095#0,"""Efecto principal 095"""
Name_096#0,"""Efecto principal 096"""
Name_097#0,"""Efecto principal 097"""
Name_098#0,"""Efecto principal 098"""
Name_099#0,"""Efecto principal 099"""
Name_100#0,"""Efecto principal 100"""
Name_101#0,"""Efecto principal 101"""
Name_102#0,"""Efecto principal 102"""
Name_103#0,"""Efecto principal 103"""
Name_104#0,"""Efecto principal 104"""
Name_105#0,"""Efecto principal 105"""
Name_106#0,"""Efecto principal 106"""
Name_107#0,"""Efecto principal 107"""
Name_108#0,"""Efecto principal 108"""
Name_109#0,"""Efecto principal 109"""
Name_110#0,"""Efecto principal 110"""
Name_111#0,"""Efecto principal 111"""
Name_112#0,"""Efecto principal 112"""
Name_113#0,"""Efecto principal 113"""
Name_114#0,"""Efecto principal 114"""
Name_115#0,"""Efecto principal 115"""
Name_116#0,"""Efecto principal 116"""
Name_117#0,"""Efecto principal 117"""
Name_118#0,"""Efecto principal 118"""
Name_119#0,"""Efecto principal 119"""
Name_120#0,"""Efecto principal 120"""
Name_121#0,"""Efecto principal 121"""
Name_122#0,"""Efecto principal 122"""
Name_123#0,"""Efecto principal 123"""
Name_124#0,"""Efecto principal 124"""
Name_125#0,"""Efecto principal 125"""
Name_126#0,"""Efecto principal 126"""
Name_127#0,"""Efecto principal 127"""
RangeArea_000#0,"""Any Area """
RangeArea_001#0,"""Forest """
RangeArea_002#0,"""Tundra """
RangeArea_003#0,"""Ruins """
RangeArea_004#0,"""Planet Naberius """
RangeArea_005#0,"""Volcanic Caverns """
RangeArea_006#0,"""Skyscape """
RangeArea_007#0,"""Sanctum """
RangeArea_008#0,"""Planet Amduscia """
RangeArea_009#0,"""Desert """
RangeArea_010#0,"""Tunnels """
RangeArea_011#0,"""Quarry """
RangeArea_012#0,"""Mining Base """
RangeArea_013#0,"""Planet Lillipa """
RangeArea_014#0,"""Coast """
RangeArea_015#0,"""Seabed """
RangeArea_016#0,"""Planet Wopal """
RangeArea_017#0,"""Urban Sector """
RangeArea_018#0,"""ARKS Ship """
RangeArea_019#0,"""Darker Den """
RangeArea_020#0,"""????"""
RangeArea_021#0,"""Mothership Interior """
RangeArea_022#0,"""Mothership"""
RangeArea_023#0,"""(Corrupted) Mothership Core """
RangeArea_024#0,"""(Corrupted) Mothership """
RangeArea_025#0,"""Mothership (Any) """
RangeArea_026#0,"""Wreckage: Deck """
RangeArea_027#0,"""ARKS Ship Wreckage """
RangeQuest_000#0,"""Any Quest """
RangeQuest_001#0,"""Story Quest [EP1] """
RangeQuest_002#0,"""Story Quest [EP2] """
RangeQuest_003#0,"""Free Field """
RangeQuest_004#0,"""ARKS Quest """
RangeQuest_006#0,"""Advance Quest """
RangeQuest_007#0,"""Emergency Quest """
RangeQuest_008#0,"""Emergency (Dark Falz) """
RangeQuest_009#0,"""Extreme Quest """
RangeQuest_010#0,"""Limited Quest """
RangeQuest_013#0,"""Divide Quest """
RangeQuestS_000#0,"""AL"""
RangeQuestS_001#0,"""ST"""
RangeQuestS_002#0,"""ST"""
RangeQuestS_003#0,"""FR"""
RangeQuestS_004#0,"""AR"""
RangeQuestS_005#0,"""TA"""
RangeQuestS_006#0,"""AD"""
RangeQuestS_007#0,"""EQ"""
RangeQuestS_008#0,"""EQ"""
RangeQuestS_009#0,"""EX"""
RangeQuestS_010#0,"""LM"""
RangeTerm_000#0,"""Cualquier tiempo"""
RangeTerm_001#0,"""Año Nuevo"""
RangeTerm_002#0,"""Enero"""
RangeTerm_003#0,"""Día de San Valentín"""
RangeTerm_004#0,"""\""PS Vita\"" Service Start"""
RangeTerm_005#0,"""Cumpleaños de Hiroshi Suganuma"""
RangeTerm_006#0,"""Dia Blanco"""
RangeTerm_007#0,"""Flores de cerezo"""
RangeTerm_008#0,"""Primavera"""
RangeTerm_009#0,"""Dia de los inocentes"""
RangeTerm_010#0,"""es Servio"""
RangeTerm_011#0,"""Pascua"""
RangeTerm_012#0,"""Semana dorada"""
RangeTerm_013#0,"""Cumpleaños de SEGA"""
RangeTerm_014#0,"""Temporada de lluvias"""
RangeTerm_015#0,"""Cumpleaños de ChinSatoshiMasashi"""
RangeTerm_016#0,"""PC Servicio"""
RangeTerm_017#0,"""Cumpleaños de Yuya Kimura"""
RangeTerm_018#0,"""Tanabata."""
RangeTerm_019#0,"""Verano"""
RangeTerm_020#0,"""Conejo en la luna"""
RangeTerm_021#0,"""Cumpleaños de Sakai Satoshi"""
RangeTerm_022#0,"""Halloween."""
RangeTerm_023#0,"""Hojas de otoño"""
RangeTerm_024#0,"""Otoño"""
RangeTerm_025#0,"""Navidad"""
RangeTerm_026#0,"""Nieve"""
RangeTerm_027#0,"""Tiempo de invierno"""
RangeAll#0,"""Todos"""
Percent#1,"""$(0)%"""
Level#0,"""$(0)$(1)"""
RangeArea_028#0,"""Shironia"""
RangeArea_029#0,"""Planeta Harkotan"""
RangeArea_030#0,"""Instalaciones flotantes"""
RangeArea_031#0,"""Bosque y dragón"""
RangeArea_032#0,"""Maquinaria Glacial"""
RangeArea_033#0,"""Acuáticos abandonados/Extreme"""
RangeArea_034#0,"""ARKS Fleet Fringes"""
RangeArea_035#0,"""Fortaleza de Shironia"""
RangeArea_036#0,"""Shironia: Interior del jardin"""
RangeArea_037#0,"""Kuron"""
RangeArea_038#0,"""Lanzadera"""
RangeArea_039#0,"""El fin del mundo"""
RangeArea_040#0,"""Planeta Tierra"""
RangeArea_041#0,"""Tokyo"""
RangeArea_042#0,"""Phantom"""
RangeArea_043#0,"""Las Vegas"""
RangeArea_044#0,"""Satelite: Luna"""
RangeArea_045#0,"""ARKS Ship: Area comercial"""
RangeArea_046#0,"""Planeta Tierra"""
RangeArea_047#0,"""Centro de la Luna"""
RangeArea_048#0,"""Yggdrasil """
RangeArea_049#0,"""Londres"""
RangeArea_050#0,"""Otro Mundo: Omega"""
RangeArea_051#0,"""Pradera """
RangeQuest_011#0,"""Modo historia [EP3]"""
RangeQuest_012#0,"""Misión ultimate"""
RangeQuestS_011#0,"""ST"""
RangeQuestS_012#0,"""UL"""
RangeArea_052#0,"""Tierras Baldías"""
RangeArea_053#0,"""Trono del Castillo de Verun"""
RangeArea_054#0,"""Castillo de Cuent"""
RangeArea_055#0,"""Bosque encantado"""
RangeArea_056#0,"""Luther."""
RangeArea_057#0,"""Área del cañón"""
RangeArea_058#0,"""Apprentice: Primera fase"""
RangeArea_059#0,"""Apprentice: Segunda fase"""
RangeArea_060#0,"""Área del cañón: Batalla Dourumble"""
RangeArea_061#0,"""Persona Hunar."""
RangeArea_062#0,"""Jefe Final"""
RangeArea_063#0,"""ARKS Ship-Xiao"""
RangeArea_064#0,"""Armada Battlesphere."""
Name_00#1,"""Nada"""
Name_01#1,"""Poder"""
Name_02#1,"""Costo de PP"""
Name_03#1,"""Modificador de Dex"""
Name_04#1,"""Rango"""
Name_05#1,"""Distancia de movimiento"""
Name_06#1,"""Velocidad de movimiento"""
Name_07#1,"""Velocidad de bala"""
Name_08#1,"""Tiempo de carga"""
Name_09#1,"""Tasa de ocurrencia de estados anomalos"""
Name_10#1,"""-----"""
Name_11#1,"""-----"""
Name_12#1,"""-----"""
Name_13#1,"""-----"""
Name_14#1,"""-----"""
Name_15#1,"""-----"""
Name_16#1,"""-----"""
SwordPA01_01#0,"""Espada PA1・Custom 1descripción"""
SwordPA02_01#0,"""Mantén pulsado el botón PA para seguir<br>girando. Al final del ataque, baja tu espada<br>sobre tus enemigos."""
SwordPA03_01#0,"""Espada PA3・Custom 1descripción"""
SwordPA04_01#0,"""Espada PA4・Custom 1descripción"""
SwordPA05_01#0,"""Espada PA5・Custom 1descripción"""
SwordPA06_01#0,"""Espada PA6・Custom 1descripción"""
SwordPA07_01#0,"""Espada PA7・Custom 1descripción"""
SwordPA08_01#0,"""Espada PA8・Custom 1descripción"""
SwordPA09_01#0,"""Espada PA9・Custom 1descripción"""
SwordPA10_01#0,"""Avanza mientras empujas con tu espada. Al entrar en contacto, empala al objetivo y extrae fotones de él. Otorga un beneficio que mejora el poder de ataque normal."""
SwordPA11_01#0,"""Espada PA11・Custom 1descripción"""
WlancePA01_01#0,"""Wired Lans PA1・Custom 1descripción"""
WlancePA02_01#0,"""Wired Lans PA2・Custom 1descripción"""
WlancePA03_01#0,"""Wired Lans PA3・Custom 1descripción"""
WlancePA04_01#0,"""Agarra a l enemigo, luego lo balancea en un ángulo amplio para dañar a los enemigos circundantes. Manten presionado el botón PA para continuar girando e infligir daño continuo al objetivo agarrado."""
WlancePA05_01#0,"""Wired Lans PA5・Custom 1descripción"""
WlancePA06_01#0,"""Wired Lans PA6・Custom 1descripción"""
WlancePA07_01#0,"""Wired Lans PA7・Custom 1descripción"""
WlancePA08_01#0,"""Ataca a los enemigos con un asalto implacable. Los ataques se concentran en un área más pequeña y se ejecutan más rápido."""
WlancePA09_01#0,"""Wired Lans PA9・Custom 1descripción"""
WlancePA10_01#0,"""Wired Lans PA10・Custom 1descripción"""
WlancePA11_01#0,"""Wired Lans PA11・Custom 1descripción"""
PartisanPA01_01#0,"""Partizan PA1・Custom 1descripción"""
PartisanPA02_01#0,"""Partizan PA2・Custom 1descripción"""
PartisanPA03_01#0,"""Avanza hacia adelante y haz un uppercut con tu Partizan."""
PartisanPA04_01#0,"""Partizan PA4・Custom 1descripción"""
PartisanPA05_01#0,"""Partizan PA5・Custom 1descripción"""
PartisanPA06_01#0,"""Partizan PA6・Custom 1descripción"""
PartisanPA07_01#0,"""Partizan PA7・Custom 1descripción"""
PartisanPA08_01#0,"""Partizan PA8・Custom 1descripción"""
PartisanPA09_01#0,"""Carga, luego libera tu Partizan con un poderoso lanzamiento de jabalina."""
PartisanPA10_01#0,"""Partizan PA10・Custom 1descripción"""
PartisanPA11_01#0,"""Partizan PA11・Custom 1descripción"""
TdaggerPA01_01#0,"""Salta en el aire y persigue a tu objetivo. Permite el movimiento después de golpear."""
TdaggerPA02_01#0,"""Twin dagger PA2・Custom 1descripción"""
TdaggerPA03_01#0,"""Twin dagger PA3・Custom 1descripción"""
TdaggerPA04_01#0,"""Un elegante ataque giratorio que golpea a los enemigos con patadas y espadas. Posee una mayor velocidad de ejecución y un rango más amplio."""
TdaggerPA05_01#0,"""Twin dagger PA5・Custom 1descripción"""
TdaggerPA06_01#0,"""Twin dagger PA6・Custom 1descripción"""
TdaggerPA07_01#0,"""Twin dagger PA7・Custom 1descripción"""
TdaggerPA08_01#0,"""Twin dagger PA8・Custom 1descripción"""
TdaggerPA09_01#0,"""Twin dagger PA9・Custom 1descripción"""
TdaggerPA10_01#0,"""Twin dagger PA10・Custom 1descripción"""
TdaggerPA11_01#0,"""Twin dagger PA11・Custom 1descripción"""
DsaberPA01_01#0,"""Cargue, luego vuele hacia adelante mientras gira a alta velocidad. Posee una gran distancia de viaje."""
DsaberPA02_01#0,"""Double Saber PA2・Custom 1descripción"""
DsaberPA03_01#0,"""Double Saber PA3・Custom 1descripción"""
DsaberPA04_01#0,"""Double Saber PA4・Custom 1descripción"""
DsaberPA05_01#0,"""Double Saber PA5・Custom 1descripción"""
DsaberPA06_01#0,"""Double Saber PA6・Custom 1descripción"""
DsaberPA07_01#0,"""Double Saber PA7・Custom 1descripción"""
DsaberPA08_01#0,"""Double Saber PA8・Custom 1descripción"""
DsaberPA09_01#0,"""Un ataque que te orbita, atacando desde todas las direcciones mientras te proteges."""
