YesText#0,"""ใช่"""
HighScore_Solo#0,"""<vivid_cyan2>ประเภทคะแนน: Solo<c>"""
HighScore_Multi#0,"""<bright_orange>ประเภทคะแนน: 4 Classes<c>"""
HighScore_All#0,"""<yellow>ประเภทคะแนน: Free<c>"""
HighScore_Duo#0,"""<vivid_green>ประเภทคะแนน: Duo<c>"""
HighScore_Trio#0,"""<light_red2>ประเภทคะแนน: Trio<c>"""
ArmadaSectorEffectSectorNameNon#0,"""SECTOR NON"""
ArmadaSectorEffectSectorName1#0,"""SECTOR 1"""
ArmadaSectorEffectSectorName2#0,"""SECTOR 2"""
ArmadaSectorEffectSectorName3#0,"""SECTOR 3"""
ArmadaSectorEffectSectorNameBoss#0,"""BOSS SECTOR"""
ArmadaSectorEffectSectorNameClear#0,"""CLEAR"""
SeasonEventWebWindowTitle#0,"""ข้อมูลกิจกรรม"""
SeasonEventPointWindowTitle#0,"""คะแนนส่วนตัว (Individual Points)"""
SeasonEventShipPointWindowTitle#0,"""Ship Points"""
SeasonEventNpcText1#0,"""ร้านค้าจำกัดเวลา ($(0))"""
SeasonEventNpcText2#0,"""ตรวจสอบข้อมูลกิจกรรมบนเว็บไซต์"""
SeasonEventNpcText3#0,"""ตรวจสอบรางวัลจากคะแนนส่วนตัว"""
SeasonEventNpcText4#0,"""ตรวจสอบรางวัล Ranking"""
SeasonEventNpcText5#0,"""ตรวจสอบ Ship Points Ranking"""
SeasonEventQRWindowHelp#0,"""ระบบจะเปิดหน้าเว็บไซต์กิจกรรมในเบราว์เซอร์ของคุณ<br>ต้องการดำเนินการต่อหรือไม่?<br>หากคุณมีสมาร์ทโฟนหรือแท็บเล็ต คุณสามารถ<br>เปิดหน้าเว็บได้โดยการสแกน QR Code นี้"""
SeasonEventQRWindowTitle#0,"""ยืนยันการเปิดเบราว์เซอร์"""
SeasonEventRankingRewardTitle#0,"""รางวัล Ship Points Ranking"""
SeasonEventPointRewardTitle#0,"""รางวัลคะแนนส่วนตัว"""
SeasonEventRankingTerm#0,"""ระยะเวลาสะสมคะแนน/$(0) - $(1)"""
SeasonEventPlayerRank#0,"""อันดับปัจจุบัน/$(0) (คะแนนปัจจุบัน: $(1))"""
SeasonEventPlayerPoint#0,"""คะแนนปัจจุบัน/$(0)"""
SeasonEventComboTabText#0,"""$(0)～$(1)"""
SeasonEventRank#0,"""อันดับ $(0)"""
SeasonEventRank2#0,"""อันดับ $(0)～"""
SeasonEventRank3#0,"""ไม่ติดอันดับ"""
SeasonEventBorderPoint#0,"""คะแนนที่ต้องการโดยประมาณ / $(0)"""
SeasonEventRankingWindowTitle#0,"""Ship Points Ranking"""
SeasonEventRankingHelp#0,"""Ship Points Ranking (อัปเดตทุกๆ 1 ชั่วโมง)"""
SeasonEventNpcText5a#0,"""Ranking ครึ่งแรก"""
SeasonEventNpcText5b#0,"""Ranking ครึ่งหลัง"""
SeasonEventPoint#0,"""$(0)"""
SeasonEventRewardTitleName#0,"""ได้รับ Title: \""$(0)\"""
SeasonEventNoRewardTitleName#0,"""ได้รับ Title: ไม่มี"""
SeasonEventOpenPanel#0,"""พาเนล $(0) เปิดแล้ว!"""
SeasonEventOpenPanel2#0,"""พาเนลใหม่เปิดแล้ว!"""
SeasonEventPointRewardGet#0,"""รับแล้ว"""
SeasonEventMenuTitle#0,"""เมนูเชื่อมต่อเว็บไซต์ (Web Link)"""
SeasonEventTutorial#0,"""ตรวจสอบ Tutorial"""
SeasonEvent_Reb_Npcmenu#0,"""รับภารกิจกิจกรรม (Event Tasks)"""
SeasonEvent_Reb_Npcmenu2#0,"""แลกเปลี่ยน Seasonal Points เป็นไอเทม"""
SeasonEvent_Reb_Npcmenu3#0,"""ปิดเมนู"""
SeasonEvent_Reb_Window_Title#0,"""กิจกรรมปัจจุบัน"""
SeasonEvent_Reb_Window_label#0,"""Seasonal Points"""
SeasonEvent_Reb_Exchange_Title#0,"""แลกเปลี่ยนไอเทม"""
SeasonEvent_Reb_Exchange_TitleTelop#0,"""ร้านแลกเปลี่ยน Seasonal Point"""
SeasonEvent_Reb_Exchange_2lineguide#0,"""แลกเปลี่ยน Seasonal Points ที่คุณได้รับเป็นไอเทมรางวัล"""
SeasonEvent_Reb_ItemExchange_TitleTelop#0,"""ร้านแลกเปลี่ยน Seasonal Item"""
SeasonEvent_Reb_ItemExchange_2lineguide#0,"""แลกเปลี่ยนสิ่งของที่กำหนดเป็นไอเทม สำหรับไอเทมบางชิ้น หากคุณส่งมอบมากกว่าจำนวนที่กำหนด คุณจะสามารถแลกไอเทมหลายชิ้นได้ในคราวเดียว"""
Title_BuyData#0,"""ข้อมูลการซื้อ"""
SeasonEvent_Reb_Exchange_1#0,"""แต้มที่มี"""
SeasonEvent_Reb_Exchange_2#0,"""แต้มที่ต้องใช้"""
Label_AfterClosing#0,"""แต้มคงเหลือ"""
SeasonEvent_Reb_BuyMessage3#0,"""แลกเปลี่ยนไอเทมโดยใช้ $(1)<pict 4space>$(0)<pict event_point><br>ดำเนินการแลกเปลี่ยนหรือไม่?"""
SeasonEvent_BuyErrorMessage1#0,"""แต้มไม่เพียงพอ"""
SeasonEvent_OutofStock#0,"""สินค้าหมด"""
MackInfo#0,"""ตรวจสอบข้อมูล Divide Quest"""
MacknetInfo_WindowTitle#0,"""ข้อมูล Divide Quest"""
MacknetInfo_BigTitle1#0,"""สถิติการเล่น (Play Achievements)"""
MacknetInfo_BigTitle2#0,"""รางวัลคะแนนรายสัปดาห์ (Weekly Point Rewards)"""
MacknetInfo_Title1#0,"""Step"""
MacknetInfo_ItemTitle1#0,"""Step ที่ปลดล็อกแล้ว"""
MacknetInfo_Title2#0,"""Divide Points"""
MacknetInfo_ItemTitle2#0,"""คะแนนที่ได้รับในสัปดาห์นี้"""
MacknetInfo_NumberText1#0,"""$(0)"""
MacknetInfo_StepText1#0,"""$(1)~$(0)"""
MacknetInfo_StepText2#0,"""－"""
MacknetInfo_NumberText2#0,"""$(0) pt"""
MacknetInfo_RewardTitle#0,"""รางวัลคะแนนรายสัปดาห์ (Weekly Point Rewards)"""
MackIncident_Point#0,"""Step: $(0) (<pict mack_point> Point Route)"""
MackIncident_Life#0,"""Step: $(0) (<pict mack_life> Life Route)"""
MackIncident_Boss#0,"""Step: $(0) (Normal Route)"""
DiscoveryCocoon#0,"""ค้นพบ $(0) แล้ว"""
DiscoveryCocoon01#0,"""Cocoon 01: Gliding\u3000Action Type\u3000ระดับความยาก ★"""
DiscoveryCocoon02#0,"""Cocoon 02: Flight\u3000Action Type\u3000ระดับความยาก ★★"""
DiscoveryCocoon03#0,"""Cocoon 03: Mt. Saruyama\u3000Battle Type\u3000ระดับความยาก ★★"""
DiscoveryCocoon04#0,"""Cocoon 04: Leap\u3000Action Type\u3000ระดับความยาก ★★★"""
DiscoveryCocoon05#0,"""Cocoon 05: Showdown\u3000Battle Type\u3000ระดับความยาก ★★"""
DiscoveryCocoon06#0,"""Cocoon 06: Labyrinth\u3000Action Type\u3000ระดับความยาก ★★"""
DiscoveryCocoon07#0,"""Cocoon 07: Clash\u3000Battle Type\u3000ระดับความยาก ★★★"""
DiscoveryTower01#0,"""Tower 01: Skyscraper\u3000Complex Type\u3000ระดับความยาก ★★★"""
AreaName0000001#0,"""ภายใน Trainia"""
AreaName0000002#0,"""????"""
AreaName0000003#0,"""ภายใน Battledia"""
AreaName0000004#0,"""ภายใน Trinitas"""
AreaName0000005#0,"""ภายใน Advanced Trainia"""
AreaName0000006#0,"""Leciel"""
AreaName0000007#0,"""เมือง Nameless"""
AreaName0000008#0,"""เมือง Neon"""
AreaName1110001#0,"""เมือง Aelio"""
AreaName1110002#0,"""เมือง Central"""
AreaName1110003#0,"""ภูเขา Magnus"""
AreaName1110004#0,"""ซากห้องทดลอง Vanford"""
AreaName1110005#0,"""ป่า Resol"""
AreaName1110006#0,"""ทะเลสาบ Halphiria"""
AreaName1110007#0,"""ที่ราบ Halphana"""
AreaName1110008#0,"""ที่ราบ Halphana: ทางตอนตะวันตก"""
AreaName1110009#0,"""ที่ราบ Halphana: ทางตอนตะวันออก"""
AreaName1110010#0,"""ภูเขา Picott"""
AreaName1110011#0,"""น้ำตก Barflow"""
AreaName1110012#0,"""ภูเขา Mahina Pari"""
AreaName1110013#0,"""หนองน้ำ Halphana"""
AreaName1110014#0,"""ที่ราบสูง Alto Lani"""
AreaName1110015#0,"""ชายฝั่ง Lakau"""
AreaName1110016#0,"""เนินเขา Craikau"""
AreaName1110017#0,"""หน้าผา Craiano"""
AreaName1110018#0,"""ซากเมือง Aelio"""
AreaName1110019#0,"""เกาะ Kanai"""
AreaName1120001#0,"""เมือง Retem"""
AreaName1120002#0,"""ช่องเขา Sagaan"""
AreaName1120003#0,"""หุบผาชัน Morava"""
AreaName1120004#0,"""แหลม Kinraad"""
AreaName1120005#0,"""โอเอซิส"""
AreaName1120006#0,"""Trinitas"""
AreaName1120007#0,"""ชายฝั่ง Garneru"""
AreaName1120008#0,"""Retem El-Nossa"""
AreaName1120009#0,"""Maqaad ชั้นใต้ดิน"""
AreaName1120010#0,"""Maqaad ด้านบนภูเขา"""
AreaName1120011#0,"""ที่ราบลุ่ม Steckin"""
AreaName1120012#0,"""ทะเลทราย Daalsmarb"""
AreaName1120013#0,"""ทะเลทราย Al-demmond"""
AreaName1120014#0,"""ชายฝั่ง Tiarm"""
AreaName1120015#0,"""ช่องเขา Sagaan: ทางตอนตะวันตก"""
AreaName1120016#0,"""ช่องเขา Sagaan: ทางตอนตะวันออก"""
AreaName1120017#0,"""ชายฝั่ง Garneru: ทางตอนตะวันตก"""
AreaName1120018#0,"""ชายฝั่ง Garneru: ทางตอนตะวันออก"""
AreaName1120031#0,"""Altered Realm: ทะเลทรายทางตอนตะวันตก"""
AreaName1120033#0,"""Altered Realm: ใจกลางทะเลทราย"""
AreaName1120032#0,"""Altered Realm: ทะเลทรายทางตอนเหนือ"""
AreaName1133400#0,"""Altered Realm: ดินแดนน้ำแข็งทางตอนใต้"""
AreaName1133700#0,"""Altered Realm: หุบเขา Gelid"""
AreaName1130001#0,"""แคมป์ Kvaris"""
AreaName1130002#0,"""Kvaris ทางตอนเหนือ"""
AreaName1130003#0,"""Kvaris ทางตอนตะวันตก"""
AreaName1130004#0,"""Kvaris ทางตอนกลาง"""
AreaName1130005#0,"""Kvaris ทางตอนใต้"""
AreaName1130006#0,"""ซากโบราณสถาน Bergana: ทางตอนเหนือ"""
AreaName1130007#0,"""Lost Central"""
AreaName1130008#0,"""หุบเขา Rayjord"""
AreaName1130009#0,"""ภูเขา Ihana: ทางตอนตะวันตก"""
AreaName1130010#0,"""ภูเขา Ihana: ทางตอนตะวันออก"""
AreaName1130011#0,"""ทุ่งหิมะ Danan"""
AreaName1130012#0,"""ช่องเขา Quill"""
AreaName1130013#0,"""ภูเขา Latva"""
AreaName1130014#0,"""ป่า Mistra"""
AreaName1130015#0,"""ซากโบราณสถาน Bergana: ทางตอนใต้"""
AreaName1130016#0,"""ภูเขา Ihana"""
AreaName111060#0,"""Ch. 1: Mining Rig Defense"""
AreaName112030#0,"""Ch. 2: Dark Falz Invasion"""
AreaName112070#0,"""Ch. 2: Central Cannon Fires"""
AreaName112080#0,"""Ch. 2: For the Next Battle"""
AreaName011020#0,"""Ch. 1: ARKS Instructor Bruder"""
AreaName011060#0,"""Ch. 1: A Passing Grade"""
AreaName011080#0,"""Ch. 1: Nagrus Subjugation"""
AreaName011190#0,"""Ch. 1: Victory Report"""
AreaName011220#0,"""Ch. 1: Aina's Determination"""
AreaName011260#0,"""Ch. 1: To Vanford Laboratory Ruins"""
AreaName011350#0,"""Ch. 1: Emergency Call"""
AreaName011450#0,"""Ch. 1: Returning"""
AreaName012020#0,"""Ch. 2: A New Mission"""
AreaName012110#0,"""Ch. 2: Nadereh"""
AreaName012140#0,"""Ch. 2: The Desert Graves"""
AreaName012170#0,"""Ch. 2: Collaboration"""
AreaName012220#0,"""Ch. 2: Song of Mourning"""
AreaName012300#0,"""Ch. 2: Victory Feast"""
AreaName013020#0,"""Ch. 3: A Mission in Kvaris"""
AreaName013230#0,"""Ch. 3: First Steps Towards an Answer"""
AreaName013130#0,"""Ch. 3: A Grave in the Snow"""
AreaName113020#0,"""Ch. 3: Ilma's Errand"""
AreaName113030#0,"""Ch. 3: Tulli's Errand"""
AreaName113050#0,"""Ch. 3: Kukka's Errand"""
AreaName113060#0,"""Ch. 3: Taivas's Errand"""
AreaName113070#0,"""Ch. 3: Thanks From Meri"""
AreaName501010#0,"""Ch. 1: Aina's Diary"""
AreaName501020#0,"""Ch. 1: Memories of Aelio Town"""
AreaName501030#0,"""Ch. 1: Where it All Began"""
AreaName501040#0,"""Ch. 1: Life in Central City"""
AreaName501050#0,"""Ch. 1: A Courageous Decision"""
AreaName502010#0,"""Ch. 1: Manon's Whereabouts"""
AreaName502020#0,"""Ch. 1: What Happened That Day"""
AreaName502030#0,"""Ch. 1: Manon and Garoa"""
AreaName502040#0,"""Ch. 1: Lost Wisdom"""
AreaName502050#0,"""Ch. 1: Battlefield Overseer-type DOLLS"""
AreaName503010#0,"""Ch. 1: Bruder and Garoa"""
AreaName503020#0,"""Ch. 1: Where Bruder Came From"""
AreaName503030#0,"""Ch. 1: First Mission Evaluation"""
AreaName503040#0,"""Ch. 1: Fated Decision"""
AreaName503050#0,"""Ch. 1: A Team's Bonds"""
AreaName504010#0,"""Ch. 1: The Central Leader's Job"""
AreaName504020#0,"""Ch. 1: Retem's Culture"""
AreaName504030#0,"""Ch. 1: The Central Cannon"""
AreaName505010#0,"""Ch. 1: Crawford Never Rests"""
AreaName651010#0,"""Limited-Time: Where to Find Tsukimi Dango"""
AreaName1140001#0,"""แคมป์ Stia"""
AreaName1140002#0,"""ชายฝั่ง Grania"""
AreaName1140003#0,"""โรงงาน Dreisen: หมายเลข 1"""
AreaName1140004#0,"""ฐาน Altera"""
AreaName1140005#0,"""สันเขา Felusa: หมายเลข 1"""
AreaName1140006#0,"""ฐาน Dext: หมายเลข 1"""
AreaName1140007#0,"""สันเขา Felusa: หมายเลข 2"""
AreaName501060#0,"""Ch. 2: The People of Retem"""
AreaName501070#0,"""Ch. 2: Nadereh's Song"""
AreaName501080#0,"""Ch. 3: Aina's Winter Clothing"""
AreaName501090#0,"""Ch. 3: Aina & Meri"""
AreaName502060#0,"""Ch. 2: Investigating the Power of Song"""
AreaName502070#0,"""Ch. 3: Rysas' Legacy"""
AreaName502080#0,"""Ch. 3: Bergana Ruins"""
AreaName504040#0,"""Ch. 3: Crawford & Ilma"""
AreaName503060#0,"""Ch. 2: Bruder & Hadi"""
AreaName506010#0,"""Ch. 2: Conversation Starters"""
AreaName506020#0,"""Ch. 2: Dance Practice"""
AreaName506030#0,"""Ch. 2: Predecessor's Gratitude"""
AreaName509010#0,"""Ch. 3: Kvaris Vanguard Exchange"""
AreaName509020#0,"""Ch. 3: The Status of the Siblings"""
AreaName509030#0,"""Ch. 3: No Mistake"""
