CorrectionAssignMapTitle#0,"""การกู้คืนการตั้งค่าปุ่ม"""
Message#0,"""สำหรับการควบคุมในส่วนของแอคชั่น<br>สามารถเลือกรูปแบบ 3 ปุ่มแบบใหม่<br>ที่แตกต่างจากรูปแบบ 2 ปุ่มแบบดั้งเดิมได้<br><br>รูปแบบ 3 ปุ่มจะช่วยให้ควบคุมแอคชั่น<br>ได้คล่องตัวและเป็นธรรมชาติมากขึ้น<br><green>การตั้งค่านี้สามารถเปลี่ยนได้ตลอดเวลา<br>จาก 「ตั้งค่าเริ่มต้น」 ใน 「ตัวเลือก」<c><br><br>คุณต้องการใช้รูปแบบการควบคุมแบบไหน?"""
Button_2Button#0,"""2 ปุ่ม"""
Button_3Button#0,"""3 ปุ่ม"""
title#0,"""ตั้งค่าการแสดงผล"""
title#1,"""การเลือกอุปกรณ์หลัก"""
button1#0,"""คีย์บอร์ดและเมาส์"""
button2#0,"""คอนโทรลเลอร์"""
message#0,"""คุณสามารถเปลี่ยนการตั้งค่าการควบคุมได้<br>ตามอุปกรณ์ที่คุณใช้งานเป็นหลัก<br><br>[ถ้าใช้คีย์บอร์ดและเมาส์]<br>- ใช้คีย์บอร์ดในการเคลื่อนที่ ใช้เมาส์ในการ<br>โจมตีและควบคุมมุมกล้อง<br><br>[ถ้าใช้เกมแพด]<br>- ใช้เกมแพดในการเคลื่อนที่<br>โจมตีและควบคุมมุมกล้อง<br>- พิมพ์แชทได้โดยตรงด้วยคีย์บอร์ด<br><br><yellow>จาก 'เมนูหลัก' ไปที่ 'ระบบ'<br>จากนั้นเลือก 'ตั้งค่าการควบคุม' และ 'วิธีป้อนข้อมูลหลัก'<c>"""
MiKakin#0,"""ไม่ได้ใช้งาน"""
IsPremium#0,"""<yellow>พรีเมียมเปิดใช้งาน<c>"""
NonPremium#0,"""<red>วันหมดอายุพรีเมียม<c>"""
KakinGire#0,"""<red>หมดอายุ<c>"""
NetCafe#0,"""<green>พรีเมียมร้านเน็ต<c>"""
Category_Control#0,"""การควบคุม"""
Category_Gameplay#0,"""เกมเพลย์"""
Category_Graphic#0,"""กราฟิก"""
Category_Interface#0,"""อินเทอร์เฟซ"""
Category_SoundAndChat#0,"""เสียงและแชท"""
Category_Other#0,"""อื่นๆ"""
Category_Sound#1,"""เสียง"""
Category_Chat#0,"""แชท"""
Category_Camera#0,"""กล้อง"""
Title_Config#0,"""การตั้งค่า"""
Title_DetailInfo#1,"""ข้อมูลโดยละเอียด"""
MenuButton_WindowReset#0,"""รีเซ็ตหน้าต่าง"""
MenuButton_Reset#0,"""รีเซ็ตการตั้งค่า"""
Message_ResetError#0,"""ไม่สามารถรีเซ็ตการตั้งค่าได้ในขณะที่เปิดใช้งานโหมดสตรีมเมอร์"""
MenuButton_Exit#0,"""ไม่บันทึกและออก"""
MenuButton_ExitWithSave#0,"""บันทึกและออก"""
ThreeChoiceMenuTitle#1,"""ยืนยันการออก"""
ThreeChoiceMenuMessageApply#1,"""ระบบจะปิดเมนูตัวเลือก<br>คุณต้องการบันทึกการเปลี่ยนแปลงหรือไม่?"""
ThreeChoiceMenuButtonExit#1,"""ไม่บันทึกและออก"""
ThreeChoiceMenuButtonExitWithSave#1,"""บันทึกและออก"""
ThreeChoiceMenuButtonCancel#1,"""ยกเลิก"""
ConfirmTitleInit#1,"""ยืนยันการรีเซ็ต"""
ConfirmMessageInit#1,"""ระบบจะรีเซ็ตการตั้งค่าทั้งหมด<br>คุณแน่ใจหรือไม่?"""
ConfirmTitle#1,"""ยืนยันการออก"""
ConfirmMessageApply#1,"""คุณแน่ใจหรือไม่ว่าต้องการบันทึกการตั้งค่าเหล่านี้?"""
ConfirmMessageDisapply#1,"""คุณแน่ใจหรือไม่ว่าต้องการละทิ้งการเปลี่ยนแปลง?"""
ConfirmButtonApply#1,"""บันทึกการเปลี่ยนแปลงและออก"""
ConfirmButtonDisapply#1,"""ละทิ้งการเปลี่ยนแปลงและออก"""
ConfirmButtonCancel#1,"""ยกเลิก"""
ConfirmTitleWindowInit#1,"""ยืนยันการรีเซ็ตหน้าต่าง"""
ConfirmMessageWindowInit#1,"""ระบบจะรีเซ็ตหน้าต่างทั้งหมดกลับไปเป็นตำแหน่งเริ่มต้นและขนาดตามค่าเริ่มต้น<br>คุณแน่ใจหรือไม่ว่าต้องการดำเนินการต่อ?"""
ConfirmMessageWindowInitEnd#1,"""รีเซ็ตหน้าต่างทั้งหมดกลับไปเป็นตำแหน่งเริ่มต้นแล้ว"""
WindowTitleInitText#1,"""ตั้งค่าการรีเซ็ตหน้าต่าง"""
WindowInitHint#1,"""ระบบจะรีเซ็ตขนาดและตำแหน่งของหน้าต่างทั้งหมด"""
WindowRadioButtonInitText#1,"""รีเซ็ตหน้าต่างกลับไปเป็นตำแหน่งเริ่มต้น"""
AmdFsr_Switching_Info#0,"""เปิดใช้งานการลบรอยหยัก (Anti-Aliasing) ด้วย AMD FSR แล้ว"""
Config_Reb_152_Chat_1#0,"""[ตอบกลับอัตโนมัติ] ผู้เล่นนี้ไม่สามารถใช้งานแชท Whisper ได้"""
Config_Reb_152_Chat_2#0,"""[ตอบกลับอัตโนมัติ] ไม่สามารถใช้แชท Whisper ได้เนื่องจากผู้เล่นนี้อยู่ในโหมดสตรีมเมอร์"""
Subject_000#1,"""ตั้งค่าฟีเจอร์แอ็กชัน"""
Subject_001#1,"""ตั้งค่า HUD"""
Subject_002#1,"""ตั้งค่าเมนู"""
Subject_003#1,"""เก็บไอเทมอัตโนมัติ"""
Subject_004#1,"""ตั้งค่าอื่นๆ"""
Subject_005#1,"""ตั้งค่ากล้อง"""
Subject_006#1,"""ความเร็วการหมุนแนวนอน"""
Subject_007#1,"""ความเร็วการหมุนแนวตั้ง"""
Subject_008#1,"""แสดงดาเมจ"""
Subject_009#1,"""แสดงการฟื้นฟู/ดาเมจ"""
Subject_010#1,"""แสดง EXP (และอื่นๆ)"""
Subject_011#1,"""การแจ้งเตือนแรร์ดรอป"""
Subject_012#1,"""ประกาศยืนยัน"""
Subject_013#1,"""ตั้งค่าข้อความ"""
Subject_014#1,"""การแจ้งเตือนอื่นๆ"""
Subject_015#1,"""ตั้งค่าแชท"""
Subject_016#1,"""แสดง Autoword จากผู้อื่น"""
Subject_017#1,"""ช่องแชทที่แสดงใน 【 แสดงทั้งหมด 】 ของบันทึกแชท"""
Subject_018#1,"""ตั้งค่าสกรีนช็อต"""
Subject_019#1,"""ตั้งค่า Salon"""
Subject_020#1,"""ตั้งค่า Rideroid"""
Subject_021#1,"""ตั้งค่า Dark Blast"""
Subject_022#1,"""ระดับเสียง BGM"""
Subject_023#1,"""ระดับเสียง SE"""
Subject_024#1,"""ระดับเสียงพากย์"""
Subject_025#1,"""ระดับเสียงวิดีโอในเกม"""
Subject_026#1,"""ฟังก์ชัน Playback"""
Subject_027#1,"""ฟีเจอร์การเรนเดอร์"""
Subject_028#1,"""จำนวนโมเดลที่แสดงรายละเอียด"""
Subject_029#1,"""จำนวนการแสดงผล Photon Blast"""
Subject_030#1,"""คุณภาพแสงสะท้อน"""
Subject_031#1,"""คุณภาพเงา"""
Subject_032#1,"""ความสว่างหน้าจอ"""
Subject_033#1,"""แสงจากกล้อง"""
Subject_034#1,"""ฟังก์ชันเมาส์"""
Subject_035#1,"""เปิด/ปิด Voice Chat"""
Subject_036#1,"""Wish List, รายการของขวัญ"""
Config_PadInput01#0,"""การเลือกประเภทคอนโทรลเลอร์"""
Config_PadInput02#0,"""หากคอนโทรลเลอร์ของคุณและประเภทคอนโทรลเลอร์ที่เลือกไม่เข้ากัน คอนโทรลเลอร์ของคุณอาจทำงานไม่ถูกต้อง หากเกิดเหตุการณ์นี้ขึ้น โปรดเลือกประเภทอื่น"""
