MenuTitle#0,"""ร้านแลกเปลี่ยน"""
item_WeakHitStorage_4#1,"""เพิ่ม Damage 10%<br>เมื่อการโจมตีระยะไกลแบบ Weakness<br>โดนเป้าหมายครบ 60 ครั้ง<br>Critical Hit Rate จะเพิ่มเป็น 100%<br>และ Max PP จะเพิ่มขึ้น 60"""
item_WeakHitStorage_5#1,"""เพิ่ม Damage 11%<br>เมื่อการโจมตีระยะไกลแบบ Weakness<br>โดนเป้าหมายครบ 60 ครั้ง<br>Critical Hit Rate จะเพิ่มเป็น 100%<br>และ Max PP จะเพิ่มขึ้น 60"""
item_NonPbBonus_1#1,"""เพิ่ม Damage 7%<br>และเปลี่ยนคุณสมบัติของการโจมตี<br>Normal Attack"""
item_NonPbBonus_2#1,"""เพิ่ม Damage 9%<br>และเปลี่ยนคุณสมบัติของการโจมตี<br>Normal Attack"""
item_NonPbBonus_3#1,"""เพิ่ม Damage 11%<br>และเปลี่ยนคุณสมบัติของการโจมตี<br>Normal Attack"""
item_NonPbBonus_4#1,"""เพิ่ม Damage 13%<br>และเปลี่ยนคุณสมบัติของการโจมตี<br>Normal Attack"""
item_NonPbBonus_5#1,"""เพิ่ม Damage 15%<br>และเปลี่ยนคุณสมบัติของการโจมตี<br>Normal Attack"""
item_FusionBody_1#1,"""เพิ่ม Damage 6%<br>เมื่อใช้ PAs หรือ Techniques ตัวเองจะได้รับ Damage<br>แต่จะช่วยลด PP Consumption ลง 10%"""
item_FusionBody_2#1,"""เพิ่ม Damage 7%<br>เมื่อใช้ PAs หรือ Techniques ตัวเองจะได้รับ Damage<br>แต่จะช่วยลด PP Consumption ลง 25%"""
item_FusionBody_3#1,"""เพิ่ม Damage 8%<br>เมื่อใช้ PAs หรือ Techniques ตัวเองจะได้รับ Damage<br>แต่จะช่วยลด PP Consumption ลง 45%"""
item_FusionBody_4#1,"""เพิ่ม Damage 9%<br>เมื่อใช้ PAs หรือ Techniques ตัวเองจะได้รับ Damage<br>แต่จะช่วยลด PP Consumption ลง 70%"""
item_FusionBody_5#1,"""เพิ่ม Damage 10%<br>เมื่อใช้ PAs หรือ Techniques ตัวเองจะได้รับ Damage<br>แต่จะช่วยลด PP Consumption ลง 100%"""
item_AceSlash_1#1,"""เพิ่ม Damage 10%<br>เมื่อ Gear เต็ม แล้วใช้ Distract Wing<br>จะใช้ Gear เพิ่มเติมเพื่อปล่อยคลื่นดาบโจมตี"""
item_AceSlash_2#1,"""เพิ่ม Damage 12%<br>เมื่อ Gear เต็ม แล้วใช้ Distract Wing<br>จะใช้ Gear เพิ่มเติมเพื่อปล่อยคลื่นดาบโจมตี"""
item_AceSlash_3#1,"""เพิ่ม Damage 15%<br>เมื่อ Gear เต็ม แล้วใช้ Distract Wing<br>จะใช้ Gear เพิ่มเติมเพื่อปล่อยคลื่นดาบโจมตี"""
item_AceSlash_4#1,"""เพิ่ม Damage 18%<br>เมื่อ Gear เต็ม แล้วใช้ Distract Wing<br>จะใช้ Gear เพิ่มเติมเพื่อปล่อยคลื่นดาบโจมตี"""
item_AceSlash_5#1,"""เพิ่ม Damage 21%<br>เมื่อ Gear เต็ม แล้วใช้ Distract Wing<br>จะใช้ Gear เพิ่มเติมเพื่อปล่อยคลื่นดาบโจมตี"""
item_JumpingBonus_1#1,"""เพิ่ม Damage 6%<br>เมื่อใช้งาน One More Jump<br>จะลด PP Consumption ลง 15%<br>ผลบัฟจะหายไปเมื่อลงสู่พื้น"""
item_JumpingBonus_2#1,"""เพิ่ม Damage 8%<br>เมื่อใช้งาน One More Jump<br>จะลด PP Consumption ลง 20%<br>ผลบัฟจะหายไปเมื่อลงสู่พื้น"""
item_JumpingBonus_3#1,"""เพิ่ม Damage 10%<br>เมื่อใช้งาน One More Jump<br>จะลด PP Consumption ลง 25%<br>ผลบัฟจะหายไปเมื่อลงสู่พื้น"""
item_JumpingBonus_4#1,"""เพิ่ม Damage 12%<br>เมื่อใช้งาน One More Jump<br>จะลด PP Consumption ลง 30%<br>ผลบัฟจะหายไปเมื่อลงสู่พื้น"""
item_JumpingBonus_5#1,"""เพิ่ม Damage 14%<br>เมื่อใช้งาน One More Jump<br>จะลด PP Consumption ลง 35%<br>ผลบัฟจะหายไปเมื่อลงสู่พื้น"""
item_BlueDragon_1#1,"""เพิ่ม Damage 4%<br>เมื่อใช้ PA ที่ใช้เกจโจมตีโดนเป้าหมาย<br>จะเพิ่ม Damage ขึ้นอีก และเมื่อใช้โดนเป็นครั้งที่ 3<br>จะได้รับการเสริมพลังอย่างมหาศาล"""
item_BlueDragon_2#1,"""เพิ่ม Damage 6%<br>เมื่อใช้ PA ที่ใช้เกจโจมตีโดนเป้าหมาย<br>จะเพิ่ม Damage ขึ้นอีก และเมื่อใช้โดนเป็นครั้งที่ 3<br>จะได้รับการเสริมพลังอย่างมหาศาล"""
item_BlueDragon_3#1,"""เพิ่ม Damage 8%<br>เมื่อใช้ PA ที่ใช้เกจโจมตีโดนเป้าหมาย<br>จะเพิ่ม Damage ขึ้นอีก และเมื่อใช้โดนเป็นครั้งที่ 3<br>จะได้รับการเสริมพลังอย่างมหาศาล"""
item_BlueDragon_4#1,"""เพิ่ม Damage 10%<br>เมื่อใช้ PA ที่ใช้เกจโจมตีโดนเป้าหมาย<br>จะเพิ่ม Damage ขึ้นอีก และเมื่อใช้โดนเป็นครั้งที่ 3<br>จะได้รับการเสริมพลังอย่างมหาศาล"""
item_BlueDragon_5#1,"""เพิ่ม Damage 12%<br>เมื่อใช้ PA ที่ใช้เกจโจมตีโดนเป้าหมาย<br>จะเพิ่ม Damage ขึ้นอีก และเมื่อใช้โดนเป็นครั้งที่ 3<br>จะได้รับการเสริมพลังอย่างมหาศาล"""
item_JBParryBonus_1#1,"""เพิ่ม Damage 5%<br>ทำให้สามารถทำ Just Guard ได้<br>ในตอนเริ่มต้นใช้งาน PA"""
item_JBParryBonus_2#1,"""เพิ่ม Damage 7%<br>ทำให้สามารถทำ Just Guard ได้<br>ในตอนเริ่มต้นใช้งาน PA"""
item_JBParryBonus_3#1,"""เพิ่ม Damage 9%<br>ทำให้สามารถทำ Just Guard ได้<br>ในตอนเริ่มต้นใช้งาน PA"""
item_JBParryBonus_4#1,"""เพิ่ม Damage 11%<br>ทำให้สามารถทำ Just Guard ได้<br>ในตอนเริ่มต้นใช้งาน PA"""
item_JBParryBonus_5#1,"""เพิ่ม Damage 13%<br>ทำให้สามารถทำ Just Guard ได้<br>ในตอนเริ่มต้นใช้งาน PA"""
item_ComboUpPlus_1#1,"""เมื่อทำ Just Attack สำเร็จอย่างต่อเนื่อง<br>เพิ่ม Damage ที่ทำได้<br>และป้องกันสถานะ Knockback"""
item_ComboUpPlus_2#1,"""เมื่อทำ Just Attack สำเร็จอย่างต่อเนื่อง<br>เพิ่ม Damage ที่ทำได้<br>และป้องกันสถานะ Knockback"""
item_ComboUpPlus_3#1,"""เมื่อทำ Just Attack สำเร็จอย่างต่อเนื่อง<br>เพิ่ม Damage ที่ทำได้<br>และป้องกันสถานะ Knockback"""
item_ComboUpPlus_4#1,"""เมื่อทำ Just Attack สำเร็จอย่างต่อเนื่อง<br>เพิ่ม Damage ที่ทำได้<br>และป้องกันสถานะ Knockback"""
item_ComboUpPlus_5#1,"""เมื่อทำ Just Attack สำเร็จอย่างต่อเนื่อง<br>เพิ่ม Damage ที่ทำได้<br>และป้องกันสถานะ Knockback"""
item_PeriodGearBonus_1#1,"""เพิ่ม Damage 6%<br>เมื่อ Gear อยู่ในระดับที่กำหนด<br>จะเสริมประสิทธิภาพของ Shift Period"""
item_PeriodGearBonus_2#1,"""เพิ่ม Damage 8%<br>เมื่อ Gear อยู่ในระดับที่กำหนด<br>จะเสริมประสิทธิภาพของ Shift Period"""
item_PeriodGearBonus_3#1,"""เพิ่ม Damage 10%<br>เมื่อ Gear อยู่ในระดับที่กำหนด<br>จะเสริมประสิทธิภาพของ Shift Period"""
item_PeriodGearBonus_4#1,"""เพิ่ม Damage 12%<br>เมื่อ Gear อยู่ในระดับที่กำหนด<br>จะเสริมประสิทธิภาพของ Shift Period"""
item_PeriodGearBonus_5#1,"""เพิ่ม Damage 14%<br>เมื่อ Gear อยู่ในระดับที่กำหนด<br>จะเสริมประสิทธิภาพของ Shift Period"""
item_CounterEdgeBonus_1#1,"""เพิ่ม Damage 6%<br>เพิ่ม Damage ของ Counter Edge 15%<br>เมื่อทำ Counter สำเร็จจะเพิ่ม Gear"""
item_CounterEdgeBonus_2#1,"""เพิ่ม Damage 8%<br>เพิ่ม Damage ของ Counter Edge 15%<br>เมื่อทำ Counter สำเร็จจะเพิ่ม Gear"""
item_CounterEdgeBonus_3#1,"""เพิ่ม Damage 10%<br>เพิ่ม Damage ของ Counter Edge 15%<br>เมื่อทำ Counter สำเร็จจะเพิ่ม Gear"""
item_CounterEdgeBonus_4#1,"""เพิ่ม Damage 12%<br>เพิ่ม Damage ของ Counter Edge 15%<br>เมื่อทำ Counter สำเร็จจะเพิ่ม Gear"""
item_CounterEdgeBonus_5#1,"""เพิ่ม Damage 14%<br>เพิ่ม Damage ของ Counter Edge 15%<br>เมื่อทำ Counter สำเร็จจะเพิ่ม Gear"""
item_AllPowerUp2_1#1,"""เพิ่ม Damage 8%<br>และเพิ่ม Critical Hit Rate 10%"""
item_AllPowerUp2_2#1,"""เพิ่ม Damage 11%<br>และเพิ่ม Critical Hit Rate 15%"""
item_AllPowerUp2_3#1,"""เพิ่ม Damage 14%<br>และเพิ่ม Critical Hit Rate 20%"""
item_AllPowerUp2_4#1,"""เพิ่ม Damage 17%<br>และเพิ่ม Critical Hit Rate 25%"""
item_AllPowerUp2_5#1,"""เพิ่ม Damage 20%<br>และเพิ่ม Critical Hit Rate 30%"""
item_AllPowerUp2_Su_1#1,"""เพิ่ม Damage 1%<br>และเพิ่ม Critical Hit Rate 10%"""
item_AllPowerUp2_Su_2#1,"""เพิ่ม Damage 2%<br>และเพิ่ม Critical Hit Rate 15%"""
item_AllPowerUp2_Su_3#1,"""เพิ่ม Damage 3%<br>และเพิ่ม Critical Hit Rate 20%"""
item_AllPowerUp2_Su_4#1,"""เพิ่ม Damage 4%<br>และเพิ่ม Critical Hit Rate 25%"""
